opinion_id,case_num,start_paragraph_id,stop_paragraph_id,author_appointment_id,author_last_name,ref_appointment_id,ref_last_name,institution_name,institution_class,opinion_class,opinion_size,panel_size,adopt_clerk,intent_deference,interests_positively_affected,interests_negatively_affected
11015,T 534-87,76,83,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
11016,T 534-87,84,94,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,0,0
11017,T 534-87,95,111,"377,63,379,51,47","Höglund,Palm,Gregow,Freyschuss,Solerud",51,Freyschuss,Högsta domstolen,final,majority,5,16,0,14,0,0
11018,T 534-87,115,124,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
11019,T 534-87,128,133,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11020,T 534-87,137,144,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,0,0
11022,T 534-87,145,155,"377,63,379,51,47","Höglund,Palm,Gregow,Freyschuss,Solerud",51,Freyschuss,Högsta domstolen,final,majority,5,16,0,14,0,0
11023,T 536-88,8,19,NA,NA,NA,NA,Handens TR,first,majority,NA,NA,NA,NA,NA,NA
11024,T 536-88,20,37,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11025,T 536-88,38,48,"64,55,47,44,40","Vängby,Gregow,Solerud,Svensson,Lambe",44,Svensson,Högsta domstolen,final,majority,5,5,0,12,0,0
11026,T 538-83,3,12,NA,NA,NA,NA,Ludvika TR,first,majority,NA,NA,NA,NA,NA,NA
11027,T 538-83,13,24,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11028,T 538-83,25,32,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,304,0
11029,T 538-83,33,46,"376,378,65,53,50","Holmberg,Knutsson,Persson,Gad,Lind",50,Lind,Högsta domstolen,final,majority,5,5,0,14,304,0
11030,T 54-85,7,16,NA,NA,NA,NA,Örebro TR,first,majority,NA,NA,NA,NA,NA,NA
11031,T 54-85,17,25,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11032,T 54-85,26,26,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,0,0,0
11033,T 54-85,27,35,"72,378,379,52,47","Welamson,Knutsson,Gregow,Magnusson,Solerud",379,Gregow,Högsta domstolen,final,majority,5,5,0,12,300,300
11034,T 540-83,1,18,NA,NA,NA,NA,Östersunds TR,first,majority,NA,NA,NA,NA,NA,NA
11035,T 540-83,19,22,NA,NA,NA,NA,Östersunds TR,first,minority,NA,NA,NA,NA,NA,NA
11036,T 540-83,23,32,NA,NA,NA,NA,HovR:n för Nedre Norrland,appelate,majority,NA,NA,NA,NA,NA,NA
11037,T 540-83,33,37,NA,NA,NA,NA,HovR:n för Nedre Norrland,appelate,minority,NA,NA,NA,NA,NA,NA
11038,T 540-83,38,46,"76,64,62,51,50","Höglund,Vängby,Bengtsson,Freyschuss,Lind",50,Lind,Högsta domstolen,final,majority,5,5,0,14,0,0
11039,T 540-86,6,18,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
11040,T 540-86,19,32,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11041,T 540-86,33,46,"377,380,64,62,46","Höglund,Nyman,Vängby,Bengtsson,Nyström",46,Nyström,Högsta domstolen,final,majority,5,5,0,14,0,316
11042,T 543-85,4,8,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
11043,T 543-85,11,16,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11044,T 543-85,17,17,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
11045,T 543-85,21,30,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,"101,312",313
11046,T 543-85,31,37,"75,67,64,50,48","Brundin,Nyman,Vängby,Lind,Beckman",67,Nyman,Högsta domstolen,final,majority,5,5,0,12,"101,312",313
11047,T 549-87,1,15,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
11048,T 549-87,16,26,NA,NA,NA,NA,Stockholms TR,first,minority,NA,NA,NA,NA,NA,NA
11049,T 549-87,27,36,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11050,T 549-87,37,44,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,0,0
11051,T 549-87,45,52,"62,55,51,43","Bengtsson,Gregow,Freyschuss,Törnell",51,Freyschuss,Högsta domstolen,final,majority,4,5,0,14,0,309
11052,T 549-87,53,63,44,Svensson,NA,NA,Högsta domstolen,final,minority,1,5,0,14,0,309
11053,T 55-81,2,5,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
11054,T 55-81,6,9,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
11055,T 55-81,10,22,"84,72,67,65,58","Gyllensvärd,Welamson,Nyman,Persson,Jermsten",72,Welamson,Högsta domstolen,final,majority,5,5,0,14,0,0
11056,T 550-83,9,16,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
11057,T 550-83,19,25,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11058,T 550-83,29,41,"72,378,65,53,51","Welamson,Knutsson,Persson,Gad,Freyschuss",51,Freyschuss,Högsta domstolen,final,majority,5,5,0,14,316,0
11059,T 550-86,16,22,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
11060,T 550-86,23,30,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,minority,NA,NA,NA,NA,NA,NA
11061,T 550-86,51,63,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,0,303
11062,T 550-86,64,74,"63,58,56,324,44","Palm,Jermsten,Heuman,Gad,Svensson",44,Svensson,Högsta domstolen,final,majority,5,5,0,33,303,0
11063,T 553-87,10,16,NA,NA,NA,NA,Eskilstuna TR,first,majority,NA,NA,NA,NA,NA,NA
11064,T 553-87,17,29,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11065,T 553-87,30,44,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,205,0
11066,T 553-87,45,63,"66,63,58,324,48","Knutsson,Palm,Jermsten,Gad,Beckman",48,Beckman,Högsta domstolen,final,majority,5,5,0,12,304,0
11067,T 556-86,7,15,NA,NA,NA,NA,Sollentuna TR,first,majority,NA,NA,NA,NA,NA,NA
11068,T 556-86,16,24,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11069,T 556-86,25,33,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,300,101
11070,T 556-86,34,43,"378,65,62,47,46","Knutsson,Persson,Bengtsson,Solerud,Nyström",62,Bengtsson,Högsta domstolen,final,majority,5,5,0,12,300,101
11071,T 557-83,1,10,NA,NA,NA,NA,Lidköpings TR,first,majority,NA,NA,NA,NA,NA,NA
11072,T 557-83,11,13,NA,NA,NA,NA,Lidköpings TR,first,minority,NA,NA,NA,NA,NA,NA
11073,T 557-83,14,22,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11074,T 557-83,36,47,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,0,0
11075,T 557-83,48,55,"76,71,64,54,48","Höglund,Nyman,Vängby,Broomé,Beckman",64,Vängby,Högsta domstolen,final,majority,5,6,0,12,0,0
11076,T 557-83,56,60,64,Vängby,NA,NA,Högsta domstolen,final,concurring,1,6,0,10,0,0
11077,T 56-82,5,14,NA,NA,NA,NA,Eslövs TR,first,majority,NA,NA,NA,NA,NA,NA
11078,T 56-82,17,21,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,majority,NA,NA,NA,NA,NA,NA
11079,T 56-82,44,48,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,301,301
11080,T 56-82,44,48,"328,73,66,63","Westerlind,Mannerfelt,Knutsson,Palm",73,Mannerfelt,Högsta domstolen,final,majority,4,5,1,12,301,301
11081,T 56-82,50,50,54,Broomé,NA,NA,Högsta domstolen,final,minority,1,5,0,0,0,0
11082,T 560-83,2,23,NA,NA,NA,NA,Göteborgs TR,first,majority,NA,NA,NA,NA,NA,NA
11083,T 560-83,24,26,NA,NA,NA,NA,HovR:nför Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
11084,T 560-83,27,36,NA,NA,NA,NA,HovR:nför Västra Sverige,appelate,minority,NA,NA,NA,NA,NA,NA
11085,T 560-83,37,52,"71,64,63,382","Nyman,Vängby,Palm,Ehrner",64,Vängby,Högsta domstolen,final,majority,4,5,0,12,"300,200",300
11086,T 560-83,53,58,76,Höglund,NA,NA,Högsta domstolen,final,minority,1,5,0,12,300,"300,200"
11087,T 560-87,2,17,NA,NA,NA,NA,Sölvesborgs TR,first,majority,NA,NA,NA,NA,NA,NA
11088,T 560-87,18,30,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,majority,NA,NA,NA,NA,NA,NA
11089,T 560-87,31,40,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,300,0
11090,T 560-87,41,48,"377,63,379,51,47","Höglund,Palm,Gregow,Freyschuss,Solerud",47,Solerud,Högsta domstolen,final,majority,5,16,0,14,300,0
11091,T 560-87,58,69,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
11092,T 560-87,70,75,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11093,T 560-87,76,83,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
11094,T 560-87,84,94,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,300,0
11095,T 560-87,95,111,"377,63,55,51,47","Höglund,Palm,Gregow,Freyschuss,Solerud",51,Freyschuss,Högsta domstolen,final,majority,5,16,0,14,300,0
11096,T 560-87,111,127,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
11097,T 560-87,128,136,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11098,T 560-87,137,140,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,300,0
11099,T 560-87,49,58,377,Höglund,NA,NA,Högsta domstolen,final,concurring,1,16,0,14,300,0
11100,T 560-87,145,155,"377,63,55,51,47","Höglund,Palm,Gregow,Freyschuss,Solerud",51,Freyschuss,Högsta domstolen,final,majority,5,16,0,14,300,0
11101,T 561-85,12,22,NA,NA,NA,NA,Hässleholms TR,first,majority,NA,NA,NA,NA,NA,NA
11102,T 561-85,25,32,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,majority,NA,NA,NA,NA,NA,NA
11103,T 561-85,37,44,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,0,0
11104,T 561-85,45,58,"378,64,56,50","Knutsson,Vängby,Heuman,Lind",56,Heuman,Högsta domstolen,final,majority,4,5,0,12,0,0
11105,T 561-85,59,75,377,Höglund,NA,NA,Högsta domstolen,final,minority,1,5,0,14,0,0
11106,T 562-85,1,20,NA,NA,NA,NA,Arvika TR,first,majority,NA,NA,NA,NA,NA,NA
11107,T 562-85,21,30,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
11108,T 562-85,31,34,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
11109,T 562-85,35,44,"75,65,401,62,48","Brundin,Persson,Palm,Bengtsson,Beckman",401,Palm,Högsta domstolen,final,majority,5,6,0,12,0,313
11110,T 562-85,45,45,62,Bengtsson,NA,NA,Högsta domstolen,final,concurring,1,6,0,12,0,313
11111,T 568-87,5,12,NA,NA,NA,NA,Borås TR,first,majority,NA,NA,NA,NA,NA,NA
11112,T 568-87,15,15,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
11113,T 568-87,19,20,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,312,313
11114,T 57-83,1,79,NA,NA,NA,NA,"Stockholms TR, fastighetsdomstolen",first,majority,NA,NA,NA,NA,NA,NA
11115,T 57-83,80,133,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11116,T 57-83,134,197,"75,65,62,56,47","Brundin,Persson,Bengtsson,Heuman,Solerud",65,Persson,Högsta domstolen,final,majority,5,6,0,14,0,312
11117,T 57-83,198,221,326,Stark,NA,NA,Högsta domstolen,final,minority,1,6,0,14,0,0
11118,T 570-86,4,22,NA,NA,NA,NA,Södra Roslags TR,first,majority,NA,NA,NA,NA,NA,NA
11119,T 570-86,23,35,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11120,T 570-86,36,47,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
11121,T 570-86,48,60,"72,67,62,56,48","Welamson,Nyman,Bengtsson,Heuman,Beckman",62,Bengtsson,Högsta domstolen,final,majority,5,5,0,12,0,0
11122,T 573-85,20,46,NA,NA,NA,NA,Södra Roslags TR,first,majority,NA,NA,NA,NA,NA,NA
11123,T 573-85,47,58,NA,NA,NA,NA,Södra Roslags TR,first,minority,NA,NA,NA,NA,NA,NA
11124,T 573-85,59,64,NA,NA,NA,NA,Södra Roslags TR,first,minority,NA,NA,NA,NA,NA,NA
11125,T 573-85,65,82,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11126,T 573-85,83,94,"66,64,56,48,45","Knutsson,Vängby,Heuman,Beckman,Beckman",56,Heuman,Högsta domstolen,final,majority,5,5,0,14,0,0
11127,T 577-86,2,22,NA,NA,NA,NA,Ystads TR,first,majority,NA,NA,NA,NA,NA,NA
11128,T 577-86,24,36,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,majority,NA,NA,NA,NA,NA,NA
11129,T 577-86,40,51,"65,60,58,325,47","Persson,Rydin,Jermsten,Sterzel,Solerud",58,Jermsten,Högsta domstolen,final,majority,5,5,0,14,301,0
11130,T 584-85,2,42,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
11131,T 584-85,44,75,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11133,T 584-85,78,94,"75,401,51,48","Brundin,Palm,Freyschuss,Beckman",48,Beckman,Högsta domstolen,final,majority,4,5,0,12,0,0
11134,T 584-85,95,108,65,Persson,NA,NA,Högsta domstolen,final,minority,1,5,0,12,0,0
11136,T 587-85,4,9,NA,NA,NA,NA,Uppsala TR,first,majority,NA,NA,NA,NA,NA,NA
11137,T 587-85,15,28,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11138,T 587-85,32,40,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
11139,T 587-85,41,71,"62,56,50","Bengtsson,Heuman,Lind",50,Lind,Högsta domstolen,final,majority,3,5,0,14,306,0
11140,T 587-85,72,77,"45,64","Beckman,Vängby",NA,NA,Högsta domstolen,final,minority,2,5,0,14,0,306
11141,T 589-86,1,12,NA,NA,NA,NA,Göteborgs TR,first,majority,NA,NA,NA,NA,NA,NA
11142,T 589-86,13,17,NA,NA,NA,NA,Göteborgs TR,first,minority,NA,NA,NA,NA,NA,NA
11143,T 589-86,18,37,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
11144,T 589-86,38,44,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,minority,NA,NA,NA,NA,NA,NA
11145,T 589-86,45,51,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
11146,T 589-86,52,60,"380,60,48","Nyman,Rydin,Beckman",48,Beckman,Högsta domstolen,final,majority,3,5,0,12,0,0
11147,T 589-86,61,62,"62,46","Bengtsson,Nyström",NA,NA,Högsta domstolen,final,minority,2,5,0,12,0,0
11148,T 59-81,2,4,NA,NA,NA,NA,Hedemora TR,first,majority,NA,NA,NA,NA,NA,NA
11149,T 59-81,5,15,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11150,T 59-81,16,16,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,0,0,0
11151,T 59-81,17,21,"84,76,68,382,58","Gyllensvärd,Höglund,Nordenson,Ehrner,Jermsten",76,Höglund,Högsta domstolen,final,majority,5,5,0,12,0,0
11152,T 594-87,8,18,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
11153,T 594-87,19,28,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11154,T 594-87,29,35,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,"300,312",312
11155,T 594-87,36,45,"63,60,324,44","Palm,Rydin,Gad,Svensson",60,Rydin,Högsta domstolen,final,majority,4,5,0,14,"312,300",312
11156,T 594-87,46,51,379,Gregow,NA,NA,Högsta domstolen,final,minority,1,5,0,14,312,"300,312"
11157,T 6-86,16,24,NA,NA,NA,NA,Jönköpings TR,first,majority,NA,NA,NA,NA,NA,NA
11158,T 6-86,25,27,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11159,T 6-86,28,34,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,11,0,0
11160,T 6-86,35,42,"378,65,379,325,42","Knutsson,Persson,Gregow,Sterzel,Munck",42,Munck,Högsta domstolen,final,majority,5,5,0,12,304,0
11161,T 60-83,1,16,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
11162,T 60-83,17,29,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11163,T 60-83,30,34,"375,72,66,55,51","Hult,Welamson,Knutsson,Gregow,Freyschuss",51,Freyschuss,Högsta domstolen,final,majority,5,10,0,12,0,0
11164,T 60-83,35,53,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,0,0
11165,T 60-83,54,64,"83,73,65,51","Hesser,Mannerfelt,Persson,Freyschuss",51,Freyschuss,Högsta domstolen,final,majority,4,10,0,14,0,0
11166,T 60-83,65,65,378,Knutsson,NA,NA,Högsta domstolen,final,minority,1,10,0,12,0,0
11167,T 603-87,20,20,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
11168,T 603-87,21,27,"66,65,62,46,42","Knutsson,Persson,Bengtsson,Nyström,Munck",46,Nyström,Högsta domstolen,final,majority,5,12,0,14,304,0
11169,T 603-87,28,31,62,Bengtsson,NA,NA,Högsta domstolen,final,concurring,1,12,0,12,304,0
11170,T 603-87,31,39,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11171,T 603-87,40,50,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
11172,T 603-87,51,51,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
11173,T 603-87,52,60,"66,65,62,46,42","Knutsson,Persson,Bengtsson,Nyström,Munck",46,Nyström,Högsta domstolen,final,majority,5,12,0,14,304,0
11174,T 614-86,1,39,NA,NA,NA,NA,Halmstads TR,first,majority,NA,NA,NA,NA,NA,NA
11175,T 614-86,40,55,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
11176,T 614-86,56,62,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,minority,NA,NA,NA,NA,NA,NA
11177,T 614-86,63,69,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
11178,T 614-86,70,78,"72,63,58,324,44","Welamson,Palm,Jermsten,Gad,Svensson",44,Svensson,Högsta domstolen,final,majority,5,5,0,14,0,310
11179,T 615-86,4,12,NA,NA,NA,NA,Lindesbergs TR,first,majority,NA,NA,NA,NA,NA,NA
11180,T 615-86,13,22,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11181,T 615-86,23,31,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,"305,312",0
11182,T 615-86,32,41,"377,66,379,325,43","Höglund,Knutsson,Gregow,Sterzel,Törnell",43,Törnell,Högsta domstolen,final,majority,5,5,0,14,"305,312",0
11183,T 63-82,10,15,NA,NA,NA,NA,Halmstads TR,first,majority,NA,NA,NA,NA,NA,NA
11184,T 63-82,16,18,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
11185,T 63-82,19,23,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,"312,313","101,312"
11186,T 63-82,24,32,"328,73,70,378,54","Westerlind,Mannerfelt,Hessler,Knutsson,Broomé",70,Hessler,Högsta domstolen,final,majority,5,5,0,12,"101,312","312,313"
11187,T 64-82,3,11,NA,NA,NA,NA,Skövde TR,first,majority,NA,NA,NA,NA,NA,NA
11188,T 64-82,12,12,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11189,T 64-82,13,18,NA,NA,NA,NA,Göta HovR,appelate,minority,NA,NA,NA,NA,NA,NA
11190,T 64-82,19,27,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
11191,T 64-82,28,35,"71,401,324,50,48","Nyman,Palm,Gad,Lind,Beckman",48,Beckman,Högsta domstolen,final,majority,5,10,0,14,"203,100","401,305"
11192,T 64-82,36,50,NA,NA,NA,NA,Norrköpings TR,first,majority,NA,NA,NA,NA,NA,NA
11193,T 64-82,51,51,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11194,T 64-82,52,54,NA,NA,NA,NA,Göta HovR,appelate,minority,NA,NA,NA,NA,NA,NA
11195,T 64-82,55,60,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
11196,T 64-82,61,66,"71,401,53,50,48","Nyman,Palm,Gad,Lind,Beckman",401,Palm,Högsta domstolen,final,majority,5,10,0,14,"203,100","401,305"
11197,T 64-86,1,22,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
11198,T 64-86,23,37,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11199,T 64-86,38,40,"377,67,60,56,46","Höglund,Nyman,Rydin,Heuman,Nyström",NA,NA,Högsta domstolen,final,majority,5,10,0,12,0,0
11200,T 64-86,41,53,"72,66,56,55,51","Welamson,Knutsson,Heuman,Gregow,Freyschuss",56,Heuman,Högsta domstolen,final,majority,5,10,0,12,310,309
11201,T 67-86,17,26,NA,NA,NA,NA,Motala TR,first,majority,NA,NA,NA,NA,NA,NA
11202,T 67-86,27,38,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11203,T 67-86,43,57,"377,52,45,42,40","Höglund,Magnusson,Beckman,Munck,Lambe",42,Munck,Högsta domstolen,final,majority,5,5,0,12,304,0
11204,T 67-87,1,44,NA,NA,NA,NA,Linköpings TR,first,majority,NA,NA,NA,NA,NA,NA
11205,T 67-87,45,58,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11206,T 67-87,59,74,"62,58,47","Bengtsson,Jermsten,Solerud",47,Solerud,Högsta domstolen,final,majority,3,6,0,12,304,309
11207,T 67-87,75,81,"50,324","Lind,Gad",NA,NA,Högsta domstolen,final,minority,2,6,0,12,309,304
11208,T 67-87,82,97,50,Lind,NA,NA,Högsta domstolen,final,concurring,1,6,0,14,309,304
11209,T 69-81,4,10,NA,NA,NA,NA,Åmåls TR,first,majority,NA,NA,NA,NA,NA,NA
11210,T 69-81,15,15,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
11211,T 69-81,22,23,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
11212,T 69-81,24,35,"83,74,72,380,56","Hesser,Ulveson,Welamson,Nyman,Heuman",72,Welamson,Högsta domstolen,final,majority,5,5,0,12,0,0
11213,T 73-81,8,19,NA,NA,NA,NA,Göteborgs TR,first,majority,NA,NA,NA,NA,NA,NA
11214,T 73-81,22,22,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
11215,T 73-81,25,25,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,313,312
11216,T 73-81,25,25,"375,74,72,67,56","Hult,Ulveson,Welamson,Nyman,Heuman",67,Nyman,Högsta domstolen,final,majority,5,5,1,12,313,312
11217,T 75-85,1,61,NA,NA,NA,NA,Varbergs TR,first,majority,NA,NA,NA,NA,NA,NA
11218,T 75-85,62,82,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
11219,T 75-85,83,99,"377,382,60","Höglund,Ehrner,Rydin",382,Ehrner,Högsta domstolen,final,majority,3,6,0,14,301,312
11220,T 75-85,102,105,377,Höglund,NA,NA,Högsta domstolen,final,minority,1,6,0,14,312,301
11221,T 78-81,40,43,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
11222,T 78-81,48,61,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,"202,201",0
11223,T 78-81,62,72,"375,74,72,382","Hult,Ulveson,Welamson,Ehrner",382,Ehrner,Högsta domstolen,final,majority,4,5,0,14,"202,201",0
11224,T 78-81,73,79,56,Heuman,NA,NA,Högsta domstolen,final,minority,1,5,0,12,0,0
11225,T 86-83,1,19,NA,NA,NA,NA,Västerviks TR,first,majority,NA,NA,NA,NA,NA,NA
11226,T 86-83,20,32,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11227,T 86-83,33,33,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
11228,T 86-83,34,43,"71,401,54,324,50","Nyman,Palm,Broomé,Gad,Lind",54,Broomé,Högsta domstolen,final,majority,5,5,0,14,312,0
11229,T 86-87,6,18,NA,NA,NA,NA,Örebro TR,first,majority,NA,NA,NA,NA,NA,NA
11230,T 86-87,23,38,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11231,T 86-87,39,39,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,0,0,0
11232,T 86-87,39,39,"325,45,43","Sterzel,Beckman,Törnell",NA,NA,Högsta domstolen,final,majority,3,5,1,0,0,0
11233,T 86-87,42,44,"48,67","Beckman,Nyman",48,Beckman,Högsta domstolen,final,minority,2,5,0,12,0,301
11234,T 88-88,11,16,NA,NA,NA,NA,Skövde TR,first,majority,NA,NA,NA,NA,NA,NA
11235,T 88-88,19,32,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
11236,T 88-88,35,45,"67,64,48,48,40","Nyman,Vängby,Beckman,Beckman,Lambe",48,Beckman,Högsta domstolen,final,majority,5,5,0,14,313,312
11237,T 89-80,1,9,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
11238,T 89-80,10,17,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
