ooc_id,case_num,claim_id,claim_side,claim_class,claim_money,claim_other,opinion_id,outcome_money,outcome_other
477,B 279-17,136,1,2,NA,misshandel,189,NA,0
478,B 279-17,136,1,2,NA,misshandel,190,NA,0
479,B 279-17,137,1,2,NA,olovlig körning,185,NA,3
480,B 279-17,137,1,2,NA,olovlig körning,186,NA,9
481,B 279-17,137,1,2,NA,olovlig körning,188,NA,9
482,B 279-17,137,1,2,NA,olovlig körning,189,NA,0
483,B 279-17,137,1,2,NA,olovlig körning,190,NA,0
484,B 3130-17,138,1,2,NA,synnerligen grovt vapenbrott,196,NA,3
485,B 3130-17,138,1,2,NA,synnerligen grovt vapenbrott,197,NA,2
486,B 3130-17,138,1,2,NA,synnerligen grovt vapenbrott,198,NA,2
487,B 3130-17,138,1,2,NA,synnerligen grovt vapenbrott,199,NA,3
488,B 3924-17,139,1,2,NA,ringa narkotikabrott,213,NA,3
489,B 3924-17,139,1,2,NA,ringa narkotikabrott,214,NA,0
490,B 3924-17,139,1,2,NA,ringa narkotikabrott,215,NA,0
491,B 3924-17,139,1,2,NA,ringa narkotikabrott,216,NA,0
492,B 3924-17,140,1,2,NA,olovlig befattning med punktskattepliktiga varor,213,NA,3
493,B 3924-17,140,1,2,NA,olovlig befattning med punktskattepliktiga varor,214,NA,0
494,B 3924-17,140,1,2,NA,olovlig befattning med punktskattepliktiga varor,215,NA,0
495,B 3924-17,140,1,2,NA,olovlig befattning med punktskattepliktiga varor,216,NA,0
496,B 3924-17,141,1,2,NA,brott mot strålskyddslagen,213,NA,3
497,B 3924-17,141,1,2,NA,brott mot strålskyddslagen,214,NA,0
498,B 3924-17,141,1,2,NA,brott mot strålskyddslagen,215,NA,0
499,B 3924-17,141,1,2,NA,brott mot strålskyddslagen,216,NA,0
500,B 256-17,142,1,2,NA,försök till mordbrand,169,NA,1
501,B 256-17,142,1,2,NA,försök till mordbrand,170,NA,2
502,B 256-17,142,1,2,NA,försök till mordbrand,171,NA,3
503,B 256-17,142,1,2,NA,försök till mordbrand,172,NA,2
504,B 256-17,143,1,2,NA,medhjälp till försök till mordbrand,169,NA,1
505,B 256-17,143,1,2,NA,medhjälp till försök till mordbrand,170,NA,2
506,B 256-17,143,1,2,NA,medhjälp till försök till mordbrand,171,NA,3
507,B 256-17,143,1,2,NA,medhjälp till försök till mordbrand,172,NA,2
508,B 4531-17,144,1,2,NA,Synnerligen grov narkotikasmuggling,222,NA,3
509,B 4531-17,144,1,2,NA,Synnerligen grov narkotikasmuggling,223,NA,3
510,B 4531-17,144,1,2,NA,Synnerligen grov narkotikasmuggling,224,NA,3
511,B 4531-17,145,1,2,NA,synnerligen grovt narkotikabrott,222,NA,1
512,B 4531-17,145,1,2,NA,synnerligen grovt narkotikabrott,223,NA,0
513,B 4531-17,145,1,2,NA,synnerligen grovt narkotikabrott,224,NA,0
514,B 4531-17,146,1,2,NA,utvisning,222,NA,3
515,B 4531-17,146,1,2,NA,utvisning,223,NA,3
516,B 4531-17,146,1,2,NA,utvisning,224,NA,3
517,B 4531-17,147,1,2,NA,Förverkande av beslag,222,NA,3
518,B 4531-17,147,1,2,NA,Förverkande av beslag,223,NA,0
519,B 4531-17,147,1,2,NA,Förverkande av beslag,224,NA,0
520,B 3079-17,148,1,2,NA,Grovt smugglingsbrott,191,NA,3
521,B 3079-17,148,1,2,NA,Grovt smugglingsbrott,192,NA,1
522,B 3079-17,148,1,2,NA,Grovt smugglingsbrott,193,NA,3
523,B 3079-17,148,1,2,NA,Grovt smugglingsbrott,194,NA,3
524,B 3079-17,148,1,2,NA,Grovt smugglingsbrott,195,NA,3
525,B 4597-17,149,1,2,NA,Kränkande fotografering,225,NA,3
526,B 4597-17,149,1,2,NA,Kränkande fotografering,226,NA,3
527,B 4597-17,149,1,2,NA,Kränkande fotografering,227,NA,3
528,B 4597-17,149,1,2,NA,Kränkande fotografering,228,NA,3
529,B 4597-17,149,1,2,NA,Kränkande fotografering,229,NA,3
530,B 4597-17,150,1,2,NA,Olaga tvång,225,NA,3
531,B 4597-17,150,1,2,NA,Olaga tvång,226,NA,3
532,B 4597-17,150,1,2,NA,Olaga tvång,227,NA,3
533,B 4597-17,150,1,2,NA,Olaga tvång,228,NA,0
534,B 4597-17,150,1,2,NA,Olaga tvång,229,NA,0
535,B 4680-17,151,1,2,NA,näringsförbud,230,NA,3
536,B 4680-17,151,1,2,NA,näringsförbud,231,NA,3
537,B 4680-17,151,1,2,NA,näringsförbud,232,NA,3
538,B 4680-17,151,1,2,NA,näringsförbud,233,NA,3
539,B 4680-17,151,1,2,NA,näringsförbud,234,NA,1
540,B 573-18,152,1,2,NA,utvisning,297,NA,3
541,B 573-18,152,1,2,NA,utvisning,298,NA,3
542,B 573-18,152,1,2,NA,utvisning,299,NA,3
543,B 573-18,152,1,2,NA,utvisning,300,NA,0
544,B 573-18,152,1,2,NA,utvisning,301,NA,0
546,T 1144-18,153,1,2,NA,förplikta Parkeringsövervakning att till M.D. lämna ut personbilen med registreringsnummer WHY 012 samt mobiltelefon och spargris,320,NA,3
547,T 1144-18,153,1,2,NA,förplikta Parkeringsövervakning att till M.D. lämna ut personbilen med registreringsnummer WHY 012 samt mobiltelefon och spargris,321,NA,3
548,T 1144-18,153,1,2,NA,förplikta Parkeringsövervakning att till M.D. lämna ut personbilen med registreringsnummer WHY 012 samt mobiltelefon och spargris,322,NA,3
549,T 1144-18,153,1,2,NA,förplikta Parkeringsövervakning att till M.D. lämna ut personbilen med registreringsnummer WHY 012 samt mobiltelefon och spargris,323,NA,3
550,T 1451-17,154,1,1,6545000,NA,328,NA,NA
551,T 1451-17,154,1,1,6545000,NA,329,NA,NA
552,T 1451-17,154,1,1,6545000,NA,330,NA,NA
553,T 1451-17,154,1,1,6545000,NA,331,NA,NA
554,T 1523-17,155,1,2,NA,yrkade att domstolen skulle besluta att inget markområde skulle överföras till Bjärred 4:24.,332,NA,3
555,T 1523-17,155,1,2,NA,yrkade att domstolen skulle besluta att inget markområde skulle överföras till Bjärred 4:24.,333,NA,3
556,T 1523-17,155,1,2,NA,yrkade att domstolen skulle besluta att inget markområde skulle överföras till Bjärred 4:24.,334,NA,3
557,T 1523-17,155,1,2,NA,yrkade att domstolen skulle besluta att inget markområde skulle överföras till Bjärred 4:24.,335,NA,3
558,T 1523-17,155,1,2,NA,yrkade att domstolen skulle besluta att inget markområde skulle överföras till Bjärred 4:24.,533,NA,1
560,T 1634-18,156,1,1,295643,NA,356,295643,NA
561,T 1634-18,156,1,1,295643,NA,357,0,NA
562,T 1634-18,156,1,1,295643,NA,358,0,NA
563,T 1634-18,156,1,1,295643,NA,359,150000,NA
564,T 1683-17,157,1,1,98587552,NA,360,16904960,NA
565,T 1683-17,157,1,1,98587552,NA,361,525000,NA
566,T 1683-17,157,1,1,98587552,NA,362,525000,NA
567,T 1683-17,157,1,1,98587552,NA,363,NA,NA
576,T 1738-17,160,1,2,NA,upphovsrätten till Origo,364,NA,1
578,T 1738-17,160,1,2,NA,upphovsrätten till Origo,366,NA,9
579,T 1738-17,160,1,2,NA,upphovsrätten till Origo,367,NA,0
580,T 1738-17,160,1,2,NA,upphovsrätten till Origo,368,NA,0
581,T 1738-17,161,2,1,19293029,NA,364,2437500,NA
583,T 1738-17,161,2,1,19293029,NA,366,5700000,NA
584,T 1738-17,161,2,1,19293029,NA,367,5700000,NA
585,T 1738-17,161,2,1,19293029,NA,368,4553000,NA
586,T 2286-18,162,1,2,NA,"vid vite ska ålägga INT, WaYup AB och L.K. att vid telefonförsäljning gentemot konsument i början av samtalet tydligt informera om att samtalets syfte är att sälja ett abonnemang av INT:s produkter, när så är fallet.",535,NA,9
587,T 2286-18,162,1,2,NA,"vid vite ska ålägga INT, WaYup AB och L.K. att vid telefonförsäljning gentemot konsument i början av samtalet tydligt informera om att samtalets syfte är att sälja ett abonnemang av INT:s produkter, när så är fallet.",382,NA,9
588,T 2286-18,162,1,2,NA,"vid vite ska ålägga INT, WaYup AB och L.K. att vid telefonförsäljning gentemot konsument i början av samtalet tydligt informera om att samtalets syfte är att sälja ett abonnemang av INT:s produkter, när så är fallet.",383,NA,9
589,T 2286-18,163,1,2,NA,"förbjuda INT, WaYup AB och L.K. att avseende produkt som konsumenten inte beställt kräva betalning eller skicka ut bekräftelse eller motsvarande meddelande med innebörd att beställning gjorts  ",535,NA,9
590,T 2286-18,163,1,2,NA,"förbjuda INT, WaYup AB och L.K. att avseende produkt som konsumenten inte beställt kräva betalning eller skicka ut bekräftelse eller motsvarande meddelande med innebörd att beställning gjorts  ",382,NA,9
591,T 2286-18,163,1,2,NA,"förbjuda INT, WaYup AB och L.K. att avseende produkt som konsumenten inte beställt kräva betalning eller skicka ut bekräftelse eller motsvarande meddelande med innebörd att beställning gjorts  ",383,NA,9
592,T 2286-18,164,1,2,NA,"ålägga INT, WaYup AB och L.K. att klart och tydligt informera konsumenten om att förutsättningen för att konsumenten ska få del av ett lockerbjudande - t.ex. att första leveransen i abonnemanget är kostnadsfri eller kan erhållas till ett särskilt förmånligt pris - är att konsumenten även binder sig för ett abonnemang, när så är fallet",535,NA,9
593,T 2286-18,164,1,2,NA,"ålägga INT, WaYup AB och L.K. att klart och tydligt informera konsumenten om att förutsättningen för att konsumenten ska få del av ett lockerbjudande - t.ex. att första leveransen i abonnemanget är kostnadsfri eller kan erhållas till ett särskilt förmånligt pris - är att konsumenten även binder sig för ett abonnemang, när så är fallet",382,NA,9
594,T 2286-18,164,1,2,NA,"ålägga INT, WaYup AB och L.K. att klart och tydligt informera konsumenten om att förutsättningen för att konsumenten ska få del av ett lockerbjudande - t.ex. att första leveransen i abonnemanget är kostnadsfri eller kan erhållas till ett särskilt förmånligt pris - är att konsumenten även binder sig för ett abonnemang, när så är fallet",383,NA,9
595,T 2286-18,165,1,2,NA,"ålägga INT, WaYup AB och L.K. att innan avtal ingås per telefon och snarast efter att avtal ingåtts, lämna korrekt, klar och be-griplig information till konsumenten om dennes rätt att ångra avtal såvitt avser hur ångerfristen beräknas, att det finns ett standardformulär för utövande av ångerrätt och var detta formulär finns samt vilka konsekvenser det får för konsumenten om denne ångrar köpet ",535,NA,9
596,T 2286-18,165,1,2,NA,"ålägga INT, WaYup AB och L.K. att innan avtal ingås per telefon och snarast efter att avtal ingåtts, lämna korrekt, klar och be-griplig information till konsumenten om dennes rätt att ångra avtal såvitt avser hur ångerfristen beräknas, att det finns ett standardformulär för utövande av ångerrätt och var detta formulär finns samt vilka konsekvenser det får för konsumenten om denne ångrar köpet ",382,NA,9
597,T 2286-18,165,1,2,NA,"ålägga INT, WaYup AB och L.K. att innan avtal ingås per telefon och snarast efter att avtal ingåtts, lämna korrekt, klar och be-griplig information till konsumenten om dennes rätt att ångra avtal såvitt avser hur ångerfristen beräknas, att det finns ett standardformulär för utövande av ångerrätt och var detta formulär finns samt vilka konsekvenser det får för konsumenten om denne ångrar köpet ",383,NA,9
598,T 2286-18,166,1,2,NA,KO har även yrkat att tingsrätten ska förordna att viten som kopplas till åläggandena och förbudet under punkterna 1-4 förordnas att gälla som löpande viten.,535,NA,9
599,T 2286-18,166,1,2,NA,KO har även yrkat att tingsrätten ska förordna att viten som kopplas till åläggandena och förbudet under punkterna 1-4 förordnas att gälla som löpande viten.,382,NA,9
600,T 2286-18,166,1,2,NA,KO har även yrkat att tingsrätten ska förordna att viten som kopplas till åläggandena och förbudet under punkterna 1-4 förordnas att gälla som löpande viten.,383,NA,9
601,T 2286-18,167,1,1,50000,NA,535,NA,NA
602,T 2286-18,167,1,1,50000,NA,382,NA,NA
603,T 2286-18,167,1,1,50000,NA,383,NA,NA
605,T 2832-18,168,1,2,NA,att tingsrätten skulle besluta om tvångslikvidation enligt 25 kap. 21 § aktiebolagslagen (2005:551) ,392,NA,1
606,T 2832-18,168,1,2,NA,att tingsrätten skulle besluta om tvångslikvidation enligt 25 kap. 21 § aktiebolagslagen (2005:551) ,393,NA,3
607,T 2832-18,168,1,2,NA,att tingsrätten skulle besluta om tvångslikvidation enligt 25 kap. 21 § aktiebolagslagen (2005:551) ,394,NA,0
609,T 2832-18,169,1,2,NA, förordna en särskild syssloman enligt 25 kap. 23 § samma lag att förvalta bolagets egendom till dess beslutet om likvidation vunnit laga kraft,392,NA,1
610,T 2832-18,169,1,2,NA, förordna en särskild syssloman enligt 25 kap. 23 § samma lag att förvalta bolagets egendom till dess beslutet om likvidation vunnit laga kraft,393,NA,0
611,T 2832-18,169,1,2,NA, förordna en särskild syssloman enligt 25 kap. 23 § samma lag att förvalta bolagets egendom till dess beslutet om likvidation vunnit laga kraft,394,NA,3
612,T 36-17,170,1,1,300000,NA,409,0,NA
613,T 36-17,170,1,1,300000,NA,410,300000,NA
614,T 36-17,170,1,1,300000,NA,411,300000,NA
615,T 36-17,170,1,1,300000,NA,412,300000,NA
618,T 3957-17,113,1,1,73150,NA,536,73150,NA
620,T 3957-17,113,1,1,73150,NA,537,0,NA
622,T 4179-18,172,1,1,1285994,NA,429,0,NA
623,T 4179-18,172,1,1,1285994,NA,430,355626,NA
624,T 4179-18,172,1,1,1285994,NA,431,910272,NA
625,T 4179-18,172,1,1,1285994,NA,432,355626,NA
626,T 4179-18,172,1,1,1285994,NA,433,355626,NA
627,T 4179-18,173,1,2,NA,fastställa att CRI äger rätt att före Intersport lyfta ett belopp som deponerats hos Länsstyrelsen i Skåne län,429,NA,1
628,T 4179-18,173,1,2,NA,fastställa att CRI äger rätt att före Intersport lyfta ett belopp som deponerats hos Länsstyrelsen i Skåne län,430,NA,3
629,T 4179-18,173,1,2,NA,fastställa att CRI äger rätt att före Intersport lyfta ett belopp som deponerats hos Länsstyrelsen i Skåne län,431,NA,3
630,T 4179-18,173,1,2,NA,fastställa att CRI äger rätt att före Intersport lyfta ett belopp som deponerats hos Länsstyrelsen i Skåne län,432,NA,3
631,T 4179-18,173,1,2,NA,fastställa att CRI äger rätt att före Intersport lyfta ett belopp som deponerats hos Länsstyrelsen i Skåne län,433,NA,3
632,T 4179-18,174,1,1,15071719,NA,429,0,NA
633,T 4179-18,174,1,1,15071719,NA,430,0,NA
634,T 4179-18,174,1,1,15071719,NA,431,0,NA
635,T 4179-18,174,1,1,15071719,NA,432,0,NA
636,T 4179-18,174,1,1,15071719,NA,433,0,NA
637,T 4179-18,175,1,2,NA,fastställa att CRI äger rätt att före Intersport lyfta den säkerhet som den 8 januari 2014 deponerats hos Länsstyrelsen i Skåne län,429,NA,1
638,T 4179-18,175,1,2,NA,fastställa att CRI äger rätt att före Intersport lyfta den säkerhet som den 8 januari 2014 deponerats hos Länsstyrelsen i Skåne län,430,NA,1
639,T 4179-18,175,1,2,NA,fastställa att CRI äger rätt att före Intersport lyfta den säkerhet som den 8 januari 2014 deponerats hos Länsstyrelsen i Skåne län,431,NA,1
640,T 4179-18,175,1,2,NA,fastställa att CRI äger rätt att före Intersport lyfta den säkerhet som den 8 januari 2014 deponerats hos Länsstyrelsen i Skåne län,432,NA,1
641,T 4179-18,175,1,2,NA,fastställa att CRI äger rätt att före Intersport lyfta den säkerhet som den 8 januari 2014 deponerats hos Länsstyrelsen i Skåne län,433,NA,1
642,T 5108-18,176,1,1,1560,NA,457,0,NA
643,T 5108-18,176,1,1,1560,NA,458,1560,NA
644,T 5108-18,176,1,1,1560,NA,459,0,NA
645,T 5108-18,176,1,1,1560,NA,460,1560,NA
646,T 5247-18,177,1,1,56000,NA,470,0,NA
647,T 5247-18,177,1,1,56000,NA,471,35000,NA
648,T 5247-18,177,1,1,56000,NA,472,0,NA
649,T 5247-18,177,1,1,56000,NA,473,56000,NA
650,T 5247-18,177,1,1,56000,NA,474,0,NA
686,T 620-19,185,1,2,NA,ändring av talan i högre rätt ,483,NA,0
687,T 620-19,185,1,2,NA,ändring av talan i högre rätt ,484,NA,1
688,T 620-19,185,1,2,NA,ändring av talan i högre rätt ,485,NA,3
689,T 620-19,185,1,2,NA,ändring av talan i högre rätt ,486,NA,3
690,T 2286-18,162,1,2,NA,"vid vite ska ålägga INT, WaYup AB och L.K. att vid telefonförsäljning gentemot konsument i början av samtalet tydligt informera om att samtalets syfte är att sälja ett abonnemang av INT:s produkter, när så är fallet.",538,NA,9
691,T 2286-18,163,1,2,NA,"förbjuda INT, WaYup AB och L.K. att avseende produkt som konsumenten inte beställt kräva betalning eller skicka ut bekräftelse eller motsvarande meddelande med innebörd att beställning gjorts  ",538,NA,9
692,T 2286-18,164,1,2,NA,"ålägga INT, WaYup AB och L.K. att klart och tydligt informera konsumenten om att förutsättningen för att konsumenten ska få del av ett lockerbjudande - t.ex. att första leveransen i abonnemanget är kostnadsfri eller kan erhållas till ett särskilt förmånligt pris - är att konsumenten även binder sig för ett abonnemang, när så är fallet",538,NA,9
693,T 2286-18,165,1,2,NA,"ålägga INT, WaYup AB och L.K. att innan avtal ingås per telefon och snarast efter att avtal ingåtts, lämna korrekt, klar och be-griplig information till konsumenten om dennes rätt att ångra avtal såvitt avser hur ångerfristen beräknas, att det finns ett standardformulär för utövande av ångerrätt och var detta formulär finns samt vilka konsekvenser det får för konsumenten om denne ångrar köpet ",538,NA,9
694,T 2286-18,166,1,2,NA,KO har även yrkat att tingsrätten ska förordna att viten som kopplas till åläggandena och förbudet under punkterna 1-4 förordnas att gälla som löpande viten.,538,NA,9
695,T 2286-18,167,1,1,50000,NA,538,50000,NA
696,B 1296-14,186,1,2,NA,ringa narkotikabrott,546,NA,3
697,B 1296-14,186,1,2,NA,ringa narkotikabrott,547,NA,3
698,B 1296-14,186,1,2,NA,ringa narkotikabrott,548,NA,0
699,B 1310-14,187,1,2,NA,stöld,554,NA,3
700,B 1310-14,187,1,2,NA,stöld,555,NA,3
701,B 1310-14,187,1,2,NA,stöld,556,NA,2
702,B 1310-14,187,1,2,NA,stöld,557,NA,3
707,B 186-14,189,1,2,NA,samlag med avkomling,558,NA,3
708,B 186-14,189,1,2,NA,samlag med avkomling,559,NA,3
709,B 186-14,189,1,2,NA,samlag med avkomling,560,NA,0
710,B 186-14,189,1,2,NA,samlag med avkomling,561,NA,0
711,B 224-14,190,1,2,NA,narkotikasmuggling,579,NA,3
712,B 224-14,190,1,2,NA,narkotikasmuggling,580,NA,2
713,B 224-14,190,1,2,NA,narkotikasmuggling,581,NA,3
714,B 224-14,190,1,2,NA,narkotikasmuggling,582,NA,0
715,B 3480-14,191,1,2,NA,grovt rattfylleri,586,NA,3
716,B 3480-14,191,1,2,NA,grovt rattfylleri,587,NA,3
717,B 3480-14,191,1,2,NA,grovt rattfylleri,588,NA,3
718,B 3644-14,192,1,2,NA,bokföringsbrott,599,NA,3
719,B 3644-14,192,1,2,NA,bokföringsbrott,600,NA,1
721,B 3644-14,192,1,2,NA,bokföringsbrott,602,NA,3
722,B 3644-14,192,1,2,NA,bokföringsbrott,603,NA,3
723,B 3644-14,192,1,2,NA,bokföringsbrott,604,NA,3
724,B 3645-14,193,1,2,NA,överträdelse av 12 kap. JB,605,NA,2
725,B 3645-14,193,1,2,NA,överträdelse av 12 kap. JB,606,NA,2
726,B 3645-14,193,1,2,NA,överträdelse av 12 kap. JB,607,NA,0
727,B 3645-14,193,1,2,NA,överträdelse av 12 kap. JB,608,NA,0
728,B 3645-14,193,1,2,NA,överträdelse av 12 kap. JB,609,NA,0
729,B 3645-14,194,1,2,NA,bokföringsbrott,605,NA,2
730,B 3645-14,194,1,2,NA,bokföringsbrott,606,NA,1
731,B 3645-14,194,1,2,NA,bokföringsbrott,607,NA,3
732,B 3645-14,194,1,2,NA,bokföringsbrott,608,NA,0
733,B 3645-14,194,1,2,NA,bokföringsbrott,609,NA,3
734,B 4653-14,195,1,2,NA,grov narkotikasmuggling,619,NA,3
735,B 4653-14,195,1,2,NA,grov narkotikasmuggling,620,NA,1
736,B 4653-14,195,1,2,NA,grov narkotikasmuggling,621,NA,3
737,B 4653-14,195,1,2,NA,grov narkotikasmuggling,622,NA,0
738,B 4653-14,195,1,2,NA,grov narkotikasmuggling,623,NA,0
739,B 5187-14,196,1,2,NA,falsk tillvitelse,631,NA,3
740,B 5187-14,196,1,2,NA,falsk tillvitelse,632,NA,3
741,B 5187-14,196,1,2,NA,falsk tillvitelse,633,NA,3
742,B 5276-14,197,1,2,NA,narkotikabrott,639,NA,3
743,B 5276-14,197,1,2,NA,narkotikabrott,640,NA,3
745,B 5276-14,197,1,2,NA,narkotikabrott,642,NA,3
746,B 5276-14,197,1,2,NA,narkotikabrott,643,NA,0
747,B 5276-14,197,1,2,NA,narkotikabrott,644,NA,0
748,B 5298-14,198,1,2,NA,narkotikasmuggling,645,NA,3
749,B 5298-14,198,1,2,NA,narkotikasmuggling,646,NA,3
750,B 5298-14,198,1,2,NA,narkotikasmuggling,647,NA,2
751,B 5298-14,198,1,2,NA,narkotikasmuggling,648,NA,2
752,B 5298-14,198,1,2,NA,narkotikasmuggling,649,NA,2
758,B 5336-14,200,1,2,NA,bedrägeri,650,NA,2
759,B 5336-14,200,1,2,NA,bedrägeri,651,NA,1
760,B 5336-14,200,1,2,NA,bedrägeri,652,NA,3
761,B 5336-14,200,1,2,NA,bedrägeri,653,NA,3
762,B 5650-14,201,1,2,NA,grovt bokföringsbrott,658,NA,3
763,B 5650-14,201,1,2,NA,grovt bokföringsbrott,659,NA,0
764,B 5650-14,201,1,2,NA,grovt bokföringsbrott,660,NA,0
765,B 5650-14,201,1,2,NA,grovt bokföringsbrott,661,NA,0
766,B 5650-14,202,1,2,NA,grovt skattebrott,658,NA,2
767,B 5650-14,202,1,2,NA,grovt skattebrott,659,NA,3
768,B 5650-14,202,1,2,NA,grovt skattebrott,660,NA,3
769,B 5650-14,202,1,2,NA,grovt skattebrott,661,NA,3
774,B 5650-14,204,1,2,NA,"försvårande av skattekontroll, grovt brott",658,NA,3
775,B 5650-14,204,1,2,NA,"försvårande av skattekontroll, grovt brott",659,NA,0
776,B 5650-14,204,1,2,NA,"försvårande av skattekontroll, grovt brott",660,NA,0
777,B 5650-14,204,1,2,NA,"försvårande av skattekontroll, grovt brott",661,NA,0
778,B 5680-14,205,1,2,NA,sexuell posering,662,NA,3
779,B 5680-14,205,1,2,NA,sexuell posering,663,NA,3
780,B 5680-14,205,1,2,NA,sexuell posering,664,NA,0
781,B 5680-14,205,1,2,NA,sexuell posering,665,NA,0
782,B 5680-14,206,1,2,NA,sexuell posering,662,NA,3
783,B 5680-14,206,1,2,NA,sexuell posering,663,NA,3
784,B 5680-14,206,1,2,NA,sexuell posering,664,NA,0
785,B 5680-14,206,1,2,NA,sexuell posering,665,NA,0
786,B 5680-14,207,1,2,NA,sexuell posering,662,NA,3
787,B 5680-14,207,1,2,NA,sexuell posering,663,NA,3
788,B 5680-14,207,1,2,NA,sexuell posering,664,NA,0
789,B 5680-14,207,1,2,NA,sexuell posering,665,NA,0
790,B 5680-14,208,1,2,NA,"grovt utnyttjande av barn för sexuell posering, grovt sexuellt övergrepp mot barn",662,NA,3
791,B 5680-14,208,1,2,NA,"grovt utnyttjande av barn för sexuell posering, grovt sexuellt övergrepp mot barn",663,NA,2
792,B 5680-14,208,1,2,NA,"grovt utnyttjande av barn för sexuell posering, grovt sexuellt övergrepp mot barn",664,NA,3
793,B 5680-14,208,1,2,NA,"grovt utnyttjande av barn för sexuell posering, grovt sexuellt övergrepp mot barn",665,NA,3
794,B 5692-14,209,1,2,NA,sexuellt ofredande,666,NA,1
795,B 5692-14,209,1,2,NA,sexuellt ofredande,667,NA,3
796,B 5692-14,209,1,2,NA,sexuellt ofredande,668,NA,1
797,B 5692-14,209,1,2,NA,sexuellt ofredande,669,NA,3
798,B 5692-14,209,1,2,NA,sexuellt ofredande,670,NA,3
799,B 5744-14,210,1,2,NA,våldsamt motstånd,671,NA,3
800,B 5744-14,210,1,2,NA,våldsamt motstånd,672,NA,3
801,B 5744-14,210,1,2,NA,våldsamt motstånd,673,NA,3
802,B 5744-14,210,1,2,NA,våldsamt motstånd,674,NA,3
803,B 5744-14,211,1,2,NA,våld mot tjänsteman,671,NA,1
804,B 5744-14,211,1,2,NA,våld mot tjänsteman,672,NA,3
805,B 5744-14,211,1,2,NA,våld mot tjänsteman,673,NA,1
806,B 5744-14,211,1,2,NA,våld mot tjänsteman,674,NA,1
807,B 5819-14,212,1,2,NA,artskyddsbrott,675,NA,1
808,B 5819-14,212,1,2,NA,artskyddsbrott,676,NA,3
809,B 5819-14,212,1,2,NA,artskyddsbrott,677,NA,1
810,B 5976-14,213,1,2,NA,jaktbrott,678,NA,1
811,B 5976-14,213,1,2,NA,jaktbrott,679,NA,3
812,B 5976-14,213,1,2,NA,jaktbrott,680,NA,1
814,B 5976-14,213,1,2,NA,jaktbrott,682,NA,1
815,B 923-14,214,1,2,NA,rattfylleri,683,NA,0
816,T 3932-14,215,1,2,NA,Klander stämmobeslut ,749,NA,3
817,T 3932-14,215,1,2,NA,Klander stämmobeslut ,750,NA,3
818,T 3932-14,215,1,2,NA,Klander stämmobeslut ,751,NA,3
819,B 1013-09,216,1,2,NA,våldtäkt,807,NA,3
820,B 1013-09,216,1,2,NA,våldtäkt,808,NA,3
821,B 1013-09,216,1,2,NA,våldtäkt,809,NA,1
822,B 1013-09,216,1,2,NA,våldtäkt,810,NA,0
823,B 1013-09,216,1,2,NA,våldtäkt,811,NA,0
824,B 1013-09,216,1,2,NA,våldtäkt,812,NA,0
825,B 1013-09,217,1,2,NA,våldtäkt,807,NA,0
826,B 1013-09,217,1,2,NA,våldtäkt,808,NA,0
827,B 1013-09,217,1,2,NA,våldtäkt,809,NA,0
828,B 1013-09,217,1,2,NA,våldtäkt,810,NA,3
829,B 1013-09,217,1,2,NA,våldtäkt,811,NA,3
830,B 1013-09,217,1,2,NA,våldtäkt,812,NA,1
843,B 2074-09,220,1,2,NA,Försök till mord,825,NA,3
